row,Cancer,Year,Sex,Age,Risk,Risk_1_X),Type
1594,Non-melanoma skin cancer (rare types),2016,Persons,before age 90,0.4525,221,Diagnosis
1596,Non-melanoma skin cancer (rare types),2017,Males,before age  5,0.0,. .,Diagnosis
1597,Non-melanoma skin cancer (rare types),2017,Males,before age 10,0.0,. .,Diagnosis
1598,Non-melanoma skin cancer (rare types),2017,Males,before age 15,0.0,. .,Diagnosis
1599,Non-melanoma skin cancer (rare types),2017,Males,before age 20,0.0,. .,Diagnosis
1600,Non-melanoma skin cancer (rare types),2017,Males,before age 25,0.0011,n.p.,Diagnosis
1601,Non-melanoma skin cancer (rare types),2017,Males,before age 30,0.0017,n.p.,Diagnosis
1602,Non-melanoma skin cancer (rare types),2017,Males,before age 35,0.0033,n.p.,Diagnosis
1603,Non-melanoma skin cancer (rare types),2017,Males,before age 40,0.0051,n.p.,Diagnosis
1604,Non-melanoma skin cancer (rare types),2017,Males,before age 45,0.0112,n.p.,Diagnosis
1605,Non-melanoma skin cancer (rare types),2017,Males,before age 50,0.0195,"5,132",Diagnosis
1606,Non-melanoma skin cancer (rare types),2017,Males,before age 55,0.0314,"3,185",Diagnosis
1607,Non-melanoma skin cancer (rare types),2017,Males,before age 60,0.0503,"1,990",Diagnosis
1608,Non-melanoma skin cancer (rare types),2017,Males,before age 65,0.0898,"1,114",Diagnosis
1609,Non-melanoma skin cancer (rare types),2017,Males,before age 70,0.1549,646,Diagnosis
1610,Non-melanoma skin cancer (rare types),2017,Males,before age 75,0.2529,395,Diagnosis
1611,Non-melanoma skin cancer (rare types),2017,Males,before age 80,0.3776,265,Diagnosis
1612,Non-melanoma skin cancer (rare types),2017,Males,before age 85,0.5466,183,Diagnosis
1613,Non-melanoma skin cancer (rare types),2017,Males,before age 90,0.6789,147,Diagnosis
1615,Non-melanoma skin cancer (rare types),2017,Females,before age  5,0.0,. .,Diagnosis
1616,Non-melanoma skin cancer (rare types),2017,Females,before age 10,0.0,. .,Diagnosis
1617,Non-melanoma skin cancer (rare types),2017,Females,before age 15,0.0007,n.p.,Diagnosis
1618,Non-melanoma skin cancer (rare types),2017,Females,before age 20,0.0007,n.p.,Diagnosis
1619,Non-melanoma skin cancer (rare types),2017,Females,before age 25,0.0013,n.p.,Diagnosis
1620,Non-melanoma skin cancer (rare types),2017,Females,before age 30,0.0013,n.p.,Diagnosis
1621,Non-melanoma skin cancer (rare types),2017,Females,before age 35,0.0034,n.p.,Diagnosis
1622,Non-melanoma skin cancer (rare types),2017,Females,before age 40,0.0058,n.p.,Diagnosis
1623,Non-melanoma skin cancer (rare types),2017,Females,before age 45,0.0082,n.p.,Diagnosis
1624,Non-melanoma skin cancer (rare types),2017,Females,before age 50,0.0106,n.p.,Diagnosis
1625,Non-melanoma skin cancer (rare types),2017,Females,before age 55,0.0199,"5,024",Diagnosis
1626,Non-melanoma skin cancer (rare types),2017,Females,before age 60,0.0293,"3,418",Diagnosis
1627,Non-melanoma skin cancer (rare types),2017,Females,before age 65,0.0382,"2,617",Diagnosis
1628,Non-melanoma skin cancer (rare types),2017,Females,before age 70,0.0637,"1,569",Diagnosis
1629,Non-melanoma skin cancer (rare types),2017,Females,before age 75,0.1039,962,Diagnosis
1630,Non-melanoma skin cancer (rare types),2017,Females,before age 80,0.1615,619,Diagnosis
1631,Non-melanoma skin cancer (rare types),2017,Females,before age 85,0.2606,384,Diagnosis
1632,Non-melanoma skin cancer (rare types),2017,Females,before age 90,0.3538,283,Diagnosis
1634,Non-melanoma skin cancer (rare types),2017,Persons,before age  5,0.0,. .,Diagnosis
1635,Non-melanoma skin cancer (rare types),2017,Persons,before age 10,0.0,. .,Diagnosis
1636,Non-melanoma skin cancer (rare types),2017,Persons,before age 15,0.0003,n.p.,Diagnosis
1637,Non-melanoma skin cancer (rare types),2017,Persons,before age 20,0.0003,n.p.,Diagnosis
1638,Non-melanoma skin cancer (rare types),2017,Persons,before age 25,0.0012,n.p.,Diagnosis
1639,Non-melanoma skin cancer (rare types),2017,Persons,before age 30,0.0015,n.p.,Diagnosis
1640,Non-melanoma skin cancer (rare types),2017,Persons,before age 35,0.0034,n.p.,Diagnosis
1641,Non-melanoma skin cancer (rare types),2017,Persons,before age 40,0.0054,n.p.,Diagnosis
1642,Non-melanoma skin cancer (rare types),2017,Persons,before age 45,0.0097,"10,306",Diagnosis
